id,url,paper_name,headline,article,publication_date,scraped_at
217,https://www.thedailystar.net/life-living/news/celebrating-the-women-who-redefined-bangladesh-sports-3765721,thedailystar,Celebrating the Women Who Redefined Bangladesh Sports,"Over the years, Bangladesh's women have grabbed headlines in the world of sports. In 2018, the women's cricket team clinched the Asia Cup, while the women's football team brought home two consecutive SAFF championships (2022-2024). Throughout their journeys, they had to face myriad obstacles and struggles but despite those, they fought on out of sheer passion and the love for their games. caught up with four such female sportspersons who have had their impacts on Bangladesh's upward journey in global sports. ""It wasn't easy,"" said Sabina Khatun, captain of the Bangladesh women's football team, when asked about this year's SAFF Championship victory. ""Of course, it meant a lot. We feel great, all victories bring joy. To win twice in a row means a lot. But last year, we were able to play with a lot of freedom. This year, there were many challenges for us both on and off the field."" Despite not getting paid for two months by the then federation, the girls took to the Dasharath Rangasala Stadium in Kathmandu knowing they would not give up the title. They have not yet received their payments for the four matches they played in the championship. Ritu Porna Chakma, who was given this year's Most Valuable Player award said, ""Almost all the other teams that took part in the tournament were able to play warm-up matches with each other. We didn't get that chance. Most of us girls felt neglected. I guess that's where a sense of stubbornness came from, which led us to victory."" Sabina chimed in, ""Our group too was challenging, with Pakistan and India. In South Asia, India are always a threat to any opponent. We had 200 per cent pressure but we played with all we had and we proved ourselves."" The last big achievement on an international level by the Bangladesh women's cricket team, or Bangladesh cricket as a whole, was winning the 2018 Asia Cup. But since then, the team has been on a relatively downward slope. Jahanara Alam, who has been representing the Bangladesh team since its inception in 2007, has come back to the squad after a year-long break for an ODI series against Ireland. When it comes to holding on to success on an international level, she believes ups and downs are inevitable. ""This is sports, you cannot expect the graph to keep going upwards. ""But when we play well, whether it's the men's team or women's team, it's a win for all of Bangladesh cricket. Maybe in the World Cups, we didn't win many matches, but that only pushes us further to do better next time. ""The international platform is always highly competitive. And still, we managed to bring home the Asia Cup in 2018. So, ups and downs will always be there. What matters is that we keep a positive mindset,"" Alam said. Vice-captain of the women's team and the first Bangladeshi woman to ever become ""ICC Player of the Month"", Nahida Aktar believes teamwork is key in international matches. Jahanara said, ""We showed what we can do when we perform like a compact team in 2018. Each player made impactful contributions in their own way and we all had each other's backs This is what worked for us."" Asked what factors need improvement when compared to other international women's teams, Sabina said, ""The discipline and structure needed for an athlete is where we fall behind. ""If you compare us even with just Asian teams, we don't have even 10 per cent [of the discipline] they have. The lifestyle required to be at the top of our game is missing and that is something the authorities concerned need to ensure."" For an athlete to reach their fullest potential, there needs to be a proper diet, routine, practice facilities, and medical care. ""We don't have a guideline for such things. It's necessary to meet each player's individual and specific requirements to make sure they are at their best when on the field. We are all different physically, technically and tactically, and so we each have separate needs which need to be met."" Meanwhile, Jahanara thinks the lack of experience is what is holding her team back. ""We need more matches with teams that are currently dominating international cricket. The style of play of teams like Australia, England, South Africa, remains unknown to us as we don't get to play bilateral or home or away series with them. We need to learn to adjust to the environments and pitches of countries outside of South Asia."" Sabina also thinks more teams coming to Bangladesh will help them up their game. ""We need competitive matches at the Asian level. Sometimes, it's inevitable we will lose. But I think whether we concede 10 or even 20 goals, we will come off the field learning a lot."" ""I must mention, with regard to girls' football, not the boys', the impact that Kazi Salahuddin sir [former president of the Bangladesh Football Federation] had. There're very few countries in Asia who have a year-long camp for girls. He kept 60-70 of us together, ensured our training and preparation for several age-level games, which was very appreciable. ""We just got a new committee and president and it would be unfair to expect so much right now, especially as the change came after 15 [16] years. However, I hope the trends left behind by Salahuddin sir continue and are further advanced. I hope they [the new committee of the federation] work on our facilities and increase opportunities to play more matches. I am certain they have good plans for us."" Left-arm spinner Nahida believes the Bangladesh Cricket Board, who in the past have been heavily criticised for treatment of the women's team, has improved in many aspects and has been supportive. ""But only when we have proper viewership, will we be granted improved facilities. Our board and president too are new, so we need to give them time to give us the support we need. The better we play, the more support we get from the board. Simple as that."" As the women's teams have successfully been bringing accolades back home, the men's performances at the international level have been facing serious criticism. The women, however, think it is unfair. Sabina says, ""The boys don't deserve it. They have to face more flak because people say things like 'If the girls can do it, why can't you? At an individual level, the captain believes all players must feel the responsibility of bringing achievements to the country. ""Sports is entertainment. Nobody wants to sit in front of the television for hours only to see us lose. We need to feel the responsibility of making our game worth their while."" Ritu Porna finds negative criticism can sometimes be very aggravating. ""When we play well, people make nice comments and it works like motivation for us. But one bad game, and they say things that can be quite unbearable."" After drawing the first match against Pakistan in this year's SAFF championship, Ritu Porna received messages like ""Give up football and become a TikToker instead"". ""I couldn't take it. It was very hurtful. Comments like this won't help us. Whether the boy's team or the girl's team, we need your [the audience's] support and encouragement. Only that will help us get better with each match."" Our cricketers agree. Vice-captain Nahida said, ""I don't like this comparison. Everyone has bad days and good days. Ultimately, we all are representing Bangladesh."" Jahanara said it is because of the men's team that the women's one even exists. ""How did women's cricket team even come about in this country? It was thanks to the men's team. I don't appreciate belittling them because it's because of them that we are getting the chance to play cricket. The ICC trophy won in 1997 by the men's team is the foundation on which the men's and women's cricket teams stand."" She also highlighted the differences between the sexes in terms of physicality. ""We have to agree there is a difference in the physicality of men and women. As a matter of fact, the balls we bowl with are made slightly smaller because our hands are comparatively smaller. Our boundaries are also a little closer. But the difference is so minimal that I don't think there needs to be any comparison. We all play to make the people of the country happy. ""Everyone has the right to criticise and the audience will always be emotional, but there needs to be a limit. I can only request they take into consideration what the players might feel."" The triumphs of these women are not just victories for sports but for the spirit of Bangladesh itself. These trailblazers continue to inspire a nation, proving that with support and determination, the boundaries of achievement can be pushed further every day.",2024-12-01 12:04:00,2025-12-20 13:54:15
218,https://www.thedailystar.net/star-multimedia/news/defiant-july-the-lens-reporters-3766751,thedailystar,Defiant July: From the Lens of Reporters,"What did the July uprising—marked by defiance, resistance, and retaliation—look like through the eyes of the Daily Star journalists who witnessed it firsthand? On the 100-day anniversary of the July uprising, The Daily Star has released the documentary Defiant July: From the Lens of Reporters as part of a week-long exhibition. The documentary film captures the events of July and August through the experiences, emotions, perspectives, and analyses of The Daily Star journalists. This documentary is dedicated to the martyrs and fighters of the July uprising.",2024-12-02 17:55:00,2025-12-20 13:54:15
219,https://www.thedailystar.net/star-multimedia/news/indian-media-reporting-bangladesh-fake-or-fact-3768546,thedailystar,Indian Media Reporting on Bangladesh: Fake or Fact?,"However, many of these reports have been criticised as misleading and sometimes even as propaganda. This has triggered numerous questions among Bangladeshis, Indians, and the subcontinent's diaspora. What is really happening in Bangladesh? Why is the Indian media's coverage of Bangladesh markedly different from that of Bangladeshi news outlets? Watch today's Star Viewsroom to find out more.",2024-12-04 23:33:00,2025-12-20 13:54:19
220,https://www.thedailystar.net/star-multimedia/news/the-dangerous-web-disinformation-3769146,thedailystar,The dangerous web of disinformation,"Some media, particularly in a neighbouring country, have portrayed post-uprising Bangladesh as turning into a ""militant state"" and reported false claims of widespread attacks on minorities, especially Hindus. Recent incidents have highlighted how harmful the impact of disinformation can be.",2024-12-05 19:21:00,2025-12-20 13:54:19
221,https://www.thedailystar.net/star-multimedia/news-multimedia/news/govt-must-take-custody-the-july-uprising-injured-farhana-sharmin-3770016,thedailystar,Govt must take custody of the July uprising injured: Farhana Sharmin,Many volunteer groups and individuals are working to help those injured in the July-August uprising. Let's find out their experience in today's Star Newsbytes.,2024-12-06 20:00:00,2025-12-20 13:54:19
222,https://www.thedailystar.net/star-multimedia/culture-multimedia/news/garo-festival-wangala-pay-tribute-mishi-saljong-dhaka-3770011,thedailystar,Garo festival 'Wangala' pay tribute to Mishi Saljong in Dhaka,"The Garo people believe that if they rely on the god of crops 'Mishi Saljong', the crop has better yields. 'Wangala' or harvest festival is celebrated by the Garos to pay tribute to this deity for the new crop and to ask permission to consume it. The religious and cultural festival of the Garo community was celebrated in a festive atmosphere at Lalmatia Housing Society School and College ground in the capital today.",2024-12-06 21:31:00,2025-12-20 13:54:19
223,https://www.thedailystar.net/star-multimedia/news-multimedia/news/bandwidth-transit-indian-northeast-thru-bangladesh-scrapped-3770401,thedailystar,Bandwidth transit to Indian northeast thru Bangladesh scrapped,The Bangladesh Telecommunication Regulatory Commission (BTRC) has rejected a proposal to use Bangladesh as a transit point to supply bandwidth to India's northeastern states. Find the implications of the move in this Star Newsbytes.,2024-12-07 18:36:00,2025-12-20 13:54:23
224,https://www.thedailystar.net/star-multimedia/sports-multimedia/news/high-flying-chelsea-find-themselves-premier-league-title-race-3770561,thedailystar,High-flying Chelsea find themselves in Premier League title race,"The Blues have completely changed under Italian coach Enzo Maresca and there seems to be no hangover from the sufferings they've had to endure in recent seasons. Playing aggressive and eye-catching football, Chelsea are now joint-second in the league, with only Liverpool ahead of them. The West London club has scored the most goals in the league so far, with 31 strikes. What has changed and how has Maresca alongside a host of the most talented players in the world come together to propel Chelsea to this position? The Daily Star's sports podcast 'Pitch Perfect', hosted by Shabab Chowdhury and starring Adnan Zahid and Mahmood Alam Bappy – members of Chelsea FC Bangladesh Supporter's Club - brings you an in-depth discussion on Chelsea's revival and how far they can go this season.",2024-12-07 22:14:00,2025-12-20 13:54:23
225,https://www.thedailystar.net/star-multimedia/news-multimedia/news/indian-foreign-secretarys-bangladesh-visit-key-issues-and-whats-next-3771496,thedailystar,Indian foreign secretary's Bangladesh visit: Key issues and what's next,"This visit comes at a time when relations between the two countries are strained. How can Bangladesh navigate this crucial moment? Join Naziba Basher and Tanim Ahmed, digital editor of The Daily Star, as they discuss the key issues on Star Viewsroom",2024-12-08 22:54:00,2025-12-20 13:54:23
226,https://www.thedailystar.net/news/bangladesh/crime-justice/news/eggs-shoes-hurled-prison-van-carrying-ex-mayor-kiran-3771181,thedailystar,"Eggs, shoes hurled at prison van carrying ex-mayor Kiran","An agitated crowd pelted eggs, shoes, and brooms at the police van carrying former Gazipur acting mayor and Tongi councillor Asadur Rahman Kiran to court yesterday. The incident took place near Gazipur court's prison cell, said Shahiduzzaman, former president of Gazipur Bar Association, adding that no lawyer at the court wanted to represent the accused. He was quickly removed from the premises amid a lack of security after the court sent him to jail, he added. According to police, a BGB team detained Kiran while he was trying to flee to India through the Jashore border on November 18. Kiran has been named in seven cases filed with various police stations, including in Tongi, Gazipur, and Dhaka's Uttara. He has been accused of attacking, injuring, and killing protesters during the Anti-Discrimination Student Movement, alongside allegations of corruption.",2024-12-09 00:40:00,2025-12-20 13:54:23
227,https://www.thedailystar.net/star-multimedia/news-multimedia/news/when-will-bangladesh-india-tensions-end-3773401,thedailystar,When will Bangladesh-India tensions end?,Indian Foreign Secretary Vikram Misri came to Dhaka on Monday to meet with Bangladesh's Foreign Secretary Md Jashim Uddin to discuss bilateral relations. Will this visit bring something new for Bangladesh? Where is the end of the line in terms of the tension between Bangladesh and India? The Daily Star Bangla Editor Golam Mortoza discusses these issues and more with Adrita Kabir in today's Star Viewsroom.,2024-12-10 23:05:00,2025-12-20 13:54:24
228,https://www.thedailystar.net/star-multimedia/news-multimedia/news/debunking-viral-lies-whats-really-happening-bangladesh-3773406,thedailystar,Debunking viral lies: What’s really happening in Bangladesh?,"Since August 2024, a wave of misinformation about Bangladesh has spread on Indian social media, largely following the political instability after Sheikh Hasina's departure. False claims have portrayed religious persecution of Hindus, exaggerating or fabricating incidents such as attacks on Hindu temples or violence by Muslims. These narratives have been amplified by Indian media, influencers, and political figures, distorting the situation in Bangladesh. Despite a lack of evidence, these misrepresentations are gaining international traction, fueling cross-border tensions. On today's episode of Star Explains, we are breaking down some recent cases of fake news and propaganda about Bangladesh and uncovering the real stories behind the misleading claims.",2024-12-11 00:09:00,2025-12-20 13:54:27
229,https://www.thedailystar.net/star-multimedia/news/how-did-mohammed-al-bashir-become-the-prime-minister-war-torn-syria-3773826,thedailystar,How did Mohammed al-Bashir become the prime minister of war-torn Syria?,"Mohammed al-Bashir has been sworn in as the 70th Prime Minister of Syria. He will serve as the head of Syria's interim government following the fall of the Assad regime. So, who is Mohammed al-Bashir, the person tasked with rebuilding Syria in this new chapter of Syrian political history?",2024-12-11 18:46:00,2025-12-20 13:54:27
230,https://www.thedailystar.net/star-multimedia/views-multimedia/news/if-we-have-martyred-intellectuals-day-why-isnt-there-martyred-workers-day-3778701,thedailystar,"If we have Martyred Intellectuals Day, why isn't there a Martyred Workers Day?","On December 14, in observance of Martyred Intellectuals Day, The Daily Star held a discussion titled ""The Role of Intellectuals in State Reform"". In today's episode of Star Special, Professor Dr Salimullah Khan holds an in-depth conversation with The Daily Star Editor Mahfuz Anam.",2024-12-17 21:59:00,2025-12-20 13:54:38
231,https://www.thedailystar.net/news/bangladesh/news/bangladeshi-fishing-trawlers-detained-taken-odisha-3774276,thedailystar,"Bangladeshi fishing trawlers detained, taken to Odisha","The two Bangladeshi fishing trawlers along with 78 crew detained by the Indian Coast Guard Monday morning on charges of fishing illegally in Indian waters were taken to Paradip port in Odisha. Indian Coast Guard said this via social media while the trawlers' owning firms also confirmed the matter. Captains of both the trawlers made contact with the officials of the owning firms this afternoon and informed them that the Indian Marine Police took all the crew to its office for medical check-ups this morning and were brought back to the trawlers later in the afternoon, confirmed the owners. On Tuesday night, Indian Coast Guard on Facebook and X stated that the two fishing trawlers were apprehended for unauthorised fishing in Indian waters. ""In a swift operation, Indian Coast Guard apprehended two Bangladeshi fishing trawlers along with 78 crew for unauthorised fishing in Indian waters. The vessels have been brought to Paradip for legal proceedings,"" said the posts. Officials of Dhaka-based SR Fishing Ltd, owning firm of FV Layla 2, today said one of their crewmen returned from the sea earlier, while 41 crew remained on the boat. Chattogram-based C&A Agro Ltd, owning firm of FV Meghna 5, said currently there are 37 crew on board. Officials of both the firms contacted relevant authorities in Bangladesh to take steps for the safe return of the 78 crew of the two trawlers. Earlier, officials of the firms said the two trawlers were apprehended by the Indian Coast Guard while fishing in the Bangladesh waters in the Bay of Bengal near Heron Point in Khulna around 11:00am on Monday. Bangladesh Marine Fisheries Association (BMFA) Office Secretary Abid Hussain today told The Daily Star that while fishing at the Swatch of No Ground area on early hours Monday, the two trawlers mistakenly entered into the Indian waters. Terming such mistake as ""nautical error"", Hussain said fishing trawlers of the both countries make such mistakes sometimes. Later, the crewmen realised their mistake and came back to Bangladesh territory while the Indian Coast Guard detained them the following morning from inside Bangladesh water, he said. Mintu Shaha, chief finance officer (CFO) of SR Fishing, echoed the same. He said the two trawlers crossed the maritime border due to strong currents sometimes after Monday midnight and the Indian Coast Guard members stopped them, got onboard and warned them. Later, the two trawlers retreated back to Bangladesh waters. He said FV Layla 2 Captain Rajib Chandra Shil made contact with them and informed that the crewmen were taken to their office for medical checkup. Mentioning that anxious family members kept asking the firms for quick and safe return of the crew, Mintu said the relevant authorities have been engaged and mulling how to bring back the fishermen. When contacted, C&A Agro Ltd Executive Director Suman Sen said captain of FV Meghna 5 Rahul Biswas made contact with crewmen of the firm's another trawler this morning and informed that all the crewmen were okay. Sources said Bangladesh foreign ministry was taking necessary steps for safe return of the two trawlers and their crew.",2024-12-12 01:27:00,2025-12-20 13:54:38
232,https://www.thedailystar.net/star-multimedia/views-multimedia/news/not-only-rab-entire-state-machinery-involved-enforced-disappearances-3777156,thedailystar,"Not only Rab, but entire state machinery involved in enforced disappearances","The Commission of Inquiry into Disappearances recommended that Rab be abolished. But the question is, will the number of enforced disappearances and murders decrease if Rab is abolished? Find out more on Star Viewroom",2024-12-15 22:34:00,2025-12-20 13:54:38
233,https://www.thedailystar.net/star-multimedia/news/can-panthakunja-and-hatirjheel-be-saved-3780041,thedailystar,Can Panthakunja and Hatirjheel be saved?,"The sit-in programme of Bangladesh Tree Protection Movement is going on for the sixth consecutive day, but so far there has been no talk from the government or the expressway authority. Bangladesh's Tree Protection Movement, a joint platform of environmentally conscious citizens and organisations, has been protesting demanding an end to the construction of the elevated expressway from Karwan Bazar to Palashi by destroying Panthakunja Park and Hatirjheel in Dhaka.",2024-12-19 14:47:00,2025-12-20 13:54:38
234,https://www.thedailystar.net/news/bangladesh/politics/news/govt-unaware-quaders-location-after-aug-5-jahangir-3778516,thedailystar,Govt unaware of Quader's location after Aug 5: Jahangir,"Home Adviser Lt Gen (retd) Jahangir Alam Chowdhury today said the government was unaware of Awami League General Secretary Obaidul Quader's whereabouts after August 5. This remark was made following a special meeting on law and order at the Dhaka Divisional Commissioner's office. ""The government did not have information regarding Quader's location in the country. Had we known, he would have been arrested,"" said Jahangir in response to claims of the former minister being in hiding inside the country for three months following August 5. According to a media report, Quader was hiding in the country for three months and five days after the fall of the AL government on August 5 amid an uprising of students and people. He fled to the Indian state of Kolkata via Shillong on November 8, the media reported. After August 5, many law enforcement officers returned to duty, but some fled after cases were filed against them. When asked if there was a failure in law enforcement related to this issue, the adviser said that he had no information indicating that anyone had fled after returning to work, emphasising that most officers never resumed their duties. ""The police officials who are absconding are considered criminals to us. Legal action will be taken if they are located,"" he said. Regarding efforts to collaborate with the Interpol to bring Sheikh Hasina back, Jahangir said that they had sent a notice to the international body and subsequently reminded them to issue it. Addressing the filing of random criminal cases, he said, ""We have communicated multiple times through media. We want to assure once again that those who are not guilty will not face harm."" In response to queries about the police's moral strength, the home adviser indicated that it has improved compared to earlier times. ""Change takes time; I cannot alter the moral strength within two days. It requires patience,"" he said.",2024-12-17 18:01:00,2025-12-20 13:54:38
235,https://www.thedailystar.net/news/bangladesh/news/poet-helal-hafiz-no-more-3775336,thedailystar,Poet Helal Hafiz no more,"Poet Helal Hafiz has died at a hostel in Dhaka's Shahbagh area. He was 76. On information, police found him in unconscious state from Super Home Hostel around 2:00pm, said Khalid Munsur, officer-in-charge of Shahbagh Police Station. Hafiz was taken to the Bangabandhu Sheikh Mujib Medical University (BSMMU) where doctors declared him dead, the OC said. The OC also said, ""We came to know that the poet slipped in the bathroom and died. We are looking into it."" Chief Adviser Professor Muhammad Yunus today expressed deep shock at the death of poet Helal Hafiz. In a condolence message, Prof Yunus said the death of poet Helal Hafiz, a poet of rebellion and love, is an irreparable loss to the Bangla language and literature. He sought eternal peace of the departed soul and expressed deep sympathy to the bereaved family members. The chief adviser said poet Helal Hafiz was the power of youth and a brave voice against dictatorship. ""Like his timeless poems, he will be remembered forever in the hearts of people,"" Prof Yunus added. Cultural Affairs Adviser Mostofa Sarwar Farooki expressed deep shock and sorrow and conveyed profound sympathy to the bereaved family. He said Helal Hafiz has made his place among the notable poets of Bangla language with only a few poems. The nation will always remember his contributions. Helal Hafiz's first namaz-e-janaza will be held at Bangla Academy at 11:00am. Born on October 7, 1948, in Netrakona, Helal Hafiz published his first book of poetry, Je Jwale Agun Jwale, in 1986. His second collection, Kobita 71, was published 26 years later. Bangla Academy Award in 2013 for poetry.",2024-12-13 16:21:00,2025-12-20 13:54:38
236,https://www.thedailystar.net/news/bangladesh/crime-justice/news/cases-against-hasina-ict-extends-deadline-completion-probe-2-months-3778381,thedailystar,Cases against Hasina: ICT extends deadline for completion of probe by 2 months,"The International Crimes Tribunal today extended the deadline for completing the investigation into the crimes against humanity charges filed against former prime minister Sheikh Hasina to February 18. A three-member bench, led by its Chairman Justice Golam Mortuza Mazumder passed the order. Meanwhile, the tribunal also extended the deadline until February 18 to complete the investigation of the case filed against Hasina and 45 others, including former ministers, bureaucrats, and other high-profile individuals, for genocide during the July-August protests. Probe reports for both the cases were scheduled for completion today but the investigation agency seeks more time, stating that the process of the work follows international standards, according to the prosecution. Earlier, 15 high profile individuals were shown arrested in the case. Former agriculture minister Abdur Razzaque was shows arrested in the genocide case today. So far, former law minister Anisul Huq; industries minister Amir Hossain Amu; food minister Qamrul Islam; civil aviation and tourism minister Lt Col (Retd) Faruk Khan; minister and workers party president Rashed Khan Menon; Jatiya Samajtantrik Dal president Hasanul Haq Inu; former prime minister's adviser on power, energy, and mineral resources Tawfiq-e-Elahi Chowdhury; and former ministers Kamal Ahmed Majumder and Golam Dastagir Gazi; former Justice Shamsuddin Chowdhury Manik, and former home secretary Jahangir Alam, were shown arrested in the case.",2024-12-17 14:55:00,2025-12-20 13:54:38
237,https://www.thedailystar.net/news/bangladesh/crime-justice/news/keraniganj-bank-robbery-three-robbers-surrender-hostages-safe-3780111,thedailystar,"Keraniganj bank robbery: Three robbers surrender, hostages safe","Three armed men, who attempted robbery at the Jinjira branch of Rupali Bank in Dhaka's Keraniganj, surrendered three hours after they entered the bank. They were whisked away on a microbus escorted by members of police and Rab, a Rab official told reporters on the spot. The officers and customers, who were held hostage inside the bank, are safe now, he said. ""Three robbers, aged between 20 and 30, surrendered their three firearms and boarded our vehicles. They responded the call of surrender by members of army, Rab and police,"" the Rab official said. No casualties were reported, and bank authorities will assess the damage, he added. Earlier, an armed gang entered and attempted to rob Rupali Bank around 2:00pm and later held bank officials and customers hostages inside the bank. Three robbers had entered the bank, while the others remained outside, said the Rab official.",2024-12-19 17:51:00,2025-12-20 13:54:38
238,https://www.thedailystar.net/star-multimedia/news-multimedia/news/the-trap-europe-the-illegal-road-migration-3781006,thedailystar,The trap to Europe: The illegal road to migration,"Aryan moved to Dubai from Bangladesh in 2023 for a better life. He was then trafficked to Myanmar after falling into the trap of a broker. In an exclusive interview with The Daily Star, Aryan shares his experience of those miserable days passed during trafficking and more on today's Star Connects.",2024-12-20 21:23:00,2025-12-20 13:54:38
240,https://www.thedailystar.net/star-multimedia/news-multimedia/news/pro-palestinian-protests-continue-us-universities-3596111,thedailystar,Pro-Palestinian protests continue at US universities,"Although the United States government has supported Israel, there is a storm of protests in various educational institutions across the United States in favour of Palestine. At least 200 students protesting at several universities in the country were arrested this week. US media CNN confirmed this on Friday.",2024-04-26 22:37:00,2025-12-20 14:02:22
241,https://www.thedailystar.net/news/bangladesh/transport/news/road-surface-melting-bargain-bitumen-failing-bear-extreme-heat-3596901,thedailystar,Road Surface Melting: Bargain bitumen failing to bear extreme heat,"As the , road surfaces in several districts have melted due to what experts say is the use of bitumen that cannot withstand this extreme heat. In many cases, sub-standard materials and poor construction work are leading to the untimely damage, they say. Unless the authorities take immediate measures based on research, the problem will become more serious, says transport expert Prof Hadiuzzaman. A record 25 days of this month were heatwave days with the country seeing temperatures of 42C or more. According to climate researchers, a rising trend in the frequency and duration of extreme temperature events in Bangladesh seen over the last few decades may persist in the future. In recent days, the surface of roads and highways in several places in Jashore, Chuadanga, and Shariatpur has melted, which is a safety hazard. In recent years, Prof Hadiuzzaman says the authorities have been using 60/70 grade bitumen which is not performance-based and begins to soften at around 60C. Three Roads and Highways Department engineers agree to this view and another put the softening point even lower. Road surface temperature tends to be 15-20C higher than ambient temperature because the dark asphalt absorbs heat and the vehicle wheels generate even more heat. In Hadiuzzman's opinion, continued exposure to heat reduces bitumen's resilience, and after a certain time, it starts to melt at temperatures much lower than expected. Both Hadiuzzman and Kazi Shifun Newaz, assistant professor at the Accident Research Institute (ARI) of Buet, have doubts about the quality of bitumen used on roads. Contacted, Roads and Highways Department's Chief Engineer Syed Moinul Hasan said thin layers of bitumen used for temporarily fixing roads were probably causing the problem. ""We are not certain whether climate change has a massive impact here. We are assessing it,"" he said. According to Prof Hadiuzzaman, also a former director of ARI, the road transport authorities are not prepared to tackle the adverse impact of climate change. ""If they were prepared, they would have chosen performance-based bitumen,"" he says, recommending the addition of polymer in bitumen for a higher melting point. Roads are being damaged because the authorities did not conducted the research required, he says, adding that the authorities must bear in mind that climate change may increase the temperature further. Although performance-based bitumen is costlier than 60/70 grade bitumen, the lifetime cost of such a road is lower. Concrete can also be chosen because of its lower maintenance cost. The RHD has started using polymer-modified bitumen to repair Dhaka-Chattogram highway and widen Dhaka-Sylhet highway, said its Chief Engineer Moinul. The cost of polymer-modified bitumen is around 15/20 percent higher than the 60/70 grade bitumen. Prof Hadiuzzman points out that construction workers need proper knowledge about polymer-modified bitumen and the authorities need facilities to test it. There are 22,476km of roads under the RHD network. Of this, 3,991km are national highways, 4,897km regional highways and 13,558km district roads, according to the RHD's 2022-23 annual report.",2024-04-28 00:00:00,2025-12-20 14:02:22
242,https://www.thedailystar.net/star-multimedia/news-multimedia/news/30-israeli-paratroopers-refuse-go-war-rafah-3598261,thedailystar,30 Israeli paratroopers refuse to go to war in Rafah,Israel is preparing a planned ground attack on the town of Rafah in the southern Gaza Strip. At least 30 Israeli paratroopers have refused to participate in this battle. This was reported by the Israeli broadcaster 'Channel Twelve'.,2024-04-29 18:30:00,2025-12-20 14:02:24
243,https://www.thedailystar.net/star-multimedia/news-multimedia/news/independence-day-children-brahmanbaria-perform-human-puppet-dance-3575541,thedailystar,Independence Day: Children of Brahmanbaria perform 'human puppet' dance,"At a time when the tradition of puppetry is slowly but surely vanishing, a group of schoolchildren in Brahmanbaria performed a dance as ""human puppets"", which garnered a lot of attention on social media. On the 54th Independence Day, the children performed the human puppet dance with patriotic songs.",2024-03-26 20:30:00,2025-12-20 14:02:24
244,https://www.thedailystar.net/top-news/news/will-recoup-tk-126cr-spent-polls-any-means-natore-1-mp-3576896,thedailystar,Will recoup Tk 1.26cr spent on polls by any means: Natore-1 MP,"""Tk 1.26 crore was spent in the election. I'll recoup it by any means. I will engage in this much wrongdoing, and I will not do it again,"" he said. Azad, who won from Natore-1 as an independent candidate, said this while speaking as the chief guest at the Independence Day programme organised by Lalpur upazila administration on Independence Day. The Daily Star also obtained a video clip of his speech. Azad, the vice-president of the district unit Awami League, also said, ""I have deposited Tk 25 lakh in the bank. I bought a tax-free car for Tk 27 lakh. If I wanted, I could buy a car for Tk 1 crore. But since I have no money, I bought one with Tk 27 lakh. This time I'm going to buy it; I'm going to buy it with that money. I'll recoup that money. I won't do anything else. I will only raise this Tk 1.26 crore."" Upazila Nirbahi Officer (UNO) Sharmin Akter was among those present when the lawmaker made this comment. Sharmin said, ""I don't know how the lawmaker said such words in front of everyone. I was embarrassed."" When asked about his speech, Abul Kalam Azad said, ""I said it jokingly. It's nothing serious.""",2024-03-28 17:18:00,2025-12-20 14:02:28
245,https://www.thedailystar.net/life-living/lifehacks/news/navigating-dhakas-eid-shopping-scene-budget-3576831,thedailystar,Navigating Dhaka's Eid shopping scene on a budget,"By now, many have already spent a good chunk of their time shopping for friends and families. After all, can you put a price on the smile of your loved ones after gifting them their Eid dress? However, for people with a limited income, it is a struggle to shop to their heart's desire. So, I have taken it upon myself to take up a challenge. I set out on a mission: to deck myself out for Eid without breaking the bank or losing my mind in Dhaka's maze of shopping options. My adventure took me from the bustling streets of Elephant Road to the vibrant corners of ODC (opposite Dhaka College), with a few unexpected stops along the way. First up, the shoes and Elephant Road did not disappoint. Amidst the labyrinth of shops, I found a pair of shoes that screamed luxury but whispered the whopping price of only Tk 2,500. Even after much bickering and bargaining, the salesman did not budge. Given my weakness for shoes, I spent half of my budget not knowing how to complete the rest of the shopping. Walking out of there, I felt like I had flopped the worst bargain in history. If only I had better control! Left with only Tk 2,500 taka, next on my list was the panjabi, an essential Eid attire. Science Lab was my destination, hoping for it to deliver. For Tk 1500 taka, I bagged a panjabi that could easily pass off as aesthetic wear at a good price. The bargaining skill bestowed upon me by Mum has finally paid off. Pairing it with a pyjama from a street vendor for a mere Tk 300, I was starting to feel like a fashion icon on a budget. My next quest to complete my challenge led me to a street vendor who offered me three shirts for just Tk 600. That's less than the price of a movie ticket at some of Dhaka's high-end cinemas! I, of course, haggled him to lower the price even further but to no avail. To complete the ensemble, I snagged two pairs of jeans for Tk 400 from ODC. However, there was a slight hiccup. The shirts, in their ambition to make me look more buff than I actually am, were three sizes too large. For Tk 200, a local tailor turned them into bespoke masterpieces. So, there I was, with a complete Eid outfit from head to toe, all within the mythical budget of almost Tk 5,000 (Tk 5,500 to be exact!). Who knew that navigating Dhaka's shopping streets could turn one into a thrift king? Let's be honest, we might not all have the wallet to match our high fashion dreams, especially with the soaring prices but with a little bit of patience, a lot of haggling, and the heart of an explorer, Dhaka offers hidden gems that can make you the star of any Eid gathering.",2024-03-28 14:36:00,2025-12-20 14:02:28
