paper name,url,headline,article,publication date
2024-12-19 00:00:00,industry,,CFMOTO officially launches their flagship 300 CC sport bike in Bangladesh,https://www.tbsnews.net/economy/industry/cfmoto-officially-launches-their-flagship-300-cc-sport-bike-bangladesh-1022951
2024-12-25 00:00:00,industry,,BAT Bangladesh to invest Tk28cr for capacity expansion,https://www.tbsnews.net/economy/industry/bat-bangladesh-invest-tk28cr-capacity-expansion-1027246
2025-01-02 00:00:00,industry,,"Keya Group's textile closure to leave 8,000 workers jobless by May",https://www.tbsnews.net/economy/industry/keya-groups-textile-closure-leave-8000-workers-jobless-may-1033631
2025-01-05 00:00:00,industry,,"Scrap ship imports drop to two-decade low in 2024 for pandemic, war setbacks",https://www.tbsnews.net/economy/industry/scrap-ship-imports-drop-two-decade-low-2024-pandemic-war-setbacks-1035026
2024-12-17 00:00:00,industry,,"Beximco lays off 30,000 workers for lack of orders, banking support",https://www.tbsnews.net/economy/industry/beximco-lays-30000-workers-lack-orders-banking-support-1021281
2024-12-18 00:00:00,industry,,Bangladesh Semiconductor Industry Owners' Association begins operation,https://www.tbsnews.net/economy/industry/bangladesh-semiconductor-industry-owners-association-begins-operation-1021501
2024-12-29 00:00:00,industry,,"Karnaphuli Paper Mill set for Tk36,000cr revival plan",https://www.tbsnews.net/economy/industry/karnaphuli-paper-mill-set-tk36000cr-revival-plan-1029396
2024-12-18 00:00:00,industry,,Apparel exporters seek fair pricing from brands,https://www.tbsnews.net/economy/industry/apparel-exporters-seek-fair-pricing-brands-1022136
2024-12-31 00:00:00,industry,,Shipbreaking industry to implement workers’ minimum wages from new year,https://www.tbsnews.net/economy/industry/ship-breaking-industry-implement-minimum-wages-january-2025-1031491
2024-12-28 00:00:00,industry,,"Western Marine bounces back, set to export 8 ships to UAE",https://www.tbsnews.net/economy/industry/western-marine-bounces-back-8-ship-exports-planned-14-months-1028731
2024-12-24 00:00:00,industry,,Textile millers seek permission to import recyclable plastics,https://www.tbsnews.net/economy/industry/textile-millers-seek-permission-import-recyclable-plastics-1025876
2024-12-17 00:00:00,industry,,State sugar mills battle staggering losses as govt plans revival of closed units,https://www.tbsnews.net/economy/industry/state-sugar-mills-battle-staggering-losses-govt-plans-revival-closed-units-1020311
2024-11-19 00:00:00,industry,,‘3+5+1’ dialogue: Bangladesh seeks more time to improve labour environment amid urgent reform calls,https://www.tbsnews.net/economy/industry/351-dialogue-bangladesh-seeks-more-time-improve-labour-environment-amid-urgent
2024-11-29 00:00:00,industry,,"Industry faces dollar crisis, infrastructure hurdles: Shipbreakers",https://www.tbsnews.net/economy/industry/industry-faces-dollar-crisis-infrastructure-hurdles-shipbreakers-1005801
2024-11-27 00:00:00,industry,,Cixing hosts ‘Bangladesh Night’ to boost knitwear innovation and collaboration,https://www.tbsnews.net/economy/industry/cixing-hosts-bangladesh-night-boost-knitwear-innovation-and-collaboration-1003801
2024-11-18 00:00:00,industry,,"Five injured as two groups of protesting workers, locals clash in Gazipur; factory set ablaze",https://www.tbsnews.net/economy/industry/five-injured-two-groups-protesting-workers-locals-clash-gazipur-factory-set-ablaze
2024-12-15 00:00:00,industry,,Two factories vandalised in Fatullah BSCIC area,https://www.tbsnews.net/economy/industry/two-factories-vandalised-fatullah-bscic-area-1019481
2024-12-15 00:00:00,industry,,"Mirsarai BSCIC Industrial Estate stifled with power, gas, water crises for years",https://www.tbsnews.net/economy/industry/mirsarai-bscic-industrial-estate-stifled-power-gas-water-crises-years-1018711
2024-12-17 00:00:00,industry,,"IBFB gets new president, VP",https://www.tbsnews.net/economy/industry/ibfb-gets-new-president-vp-1021126
2024-12-05 00:00:00,industry,,"Novartis, the last multinational drug firm, exits Bangladesh",https://www.tbsnews.net/economy/industry/novartis-last-multinational-drug-firm-exits-bangladesh-1011466
2024-12-12 00:00:00,industry,,Steel rod prices plunge to four-year low amid falling demand,https://www.tbsnews.net/economy/industry/steel-rod-prices-plunge-four-year-low-amid-falling-demand-1016496
2024-12-16 00:00:00,industry,,"Beximco set to lay off 40,000 workers as banks, buyers shun it",https://www.tbsnews.net/economy/industry/beximco-set-lay-40000-workers-banks-buyers-shun-it-1020286
2024-12-15 00:00:00,industry,,Beximco Industrial Park declares temporary holiday due to salary delays,https://www.tbsnews.net/economy/industry/beximco-industrial-park-declares-temporary-holiday-due-salary-delays-1019066
2024-10-05 00:00:00,industry,,"Uncared for, Shipping Corp fleet dwindles to almost nothing",https://www.tbsnews.net/economy/industry/uncared-shipping-corp-fleet-dwindles-almost-nothing-958501
2024-10-19 00:00:00,industry,,"Erratic weather disrupts tea production, drives up auction prices",https://www.tbsnews.net/economy/industry/erratic-weather-disrupts-tea-production-drives-auction-prices-970146
2024-10-17 00:00:00,industry,,Foreign investors propose to acquire 4 Beximco firms,https://www.tbsnews.net/economy/industry/foreign-investors-propose-acquire-4-beximco-firms-968721
2024-10-16 00:00:00,industry,,Chittagong Fertilizer Company resumes production after 8-month shutdown,https://www.tbsnews.net/economy/industry/chittagong-fertilizer-company-resumes-production-after-8-month-shutdown-968301
2024-11-17 00:00:00,industry,,"Meghna ventures into bus, truck tyres with Tk1,300cr investment",https://www.tbsnews.net/economy/industry/meghna-ventures-bus-truck-tyres-tk1300cr-investment-995011
2024-11-18 00:00:00,industry,,"Tissue industry struggles as prices rise, sales drop",https://www.tbsnews.net/economy/industry/tissue-industry-struggles-prices-rise-sales-drop-995846
2024-11-15 00:00:00,industry,,"BSCIC plans to allocate 1,089 vacant plots, revitalise inactive industrial units",https://www.tbsnews.net/economy/industry/bscic-plans-allocate-1089-vacant-plots-revitalise-inactive-industrial-units-993296
2024-11-18 00:00:00,industry,,Beximco workers block Chandra-Nabinagar road for 4th day demanding October salaries,https://www.tbsnews.net/economy/industry/beximco-workers-block-highway-gazipur-4th-day-demanding-october-salaries-995966
2024-11-14 00:00:00,industry,,Bangladesh’s construction market likely to hit over $41b by 2028: Study,https://www.tbsnews.net/economy/industry/bangladeshs-construction-market-likely-hit-over-41b-2028-study-993211
2024-11-15 00:00:00,industry,,Closed sugar mills to be reopened: Industries adviser,https://www.tbsnews.net/economy/industry/closed-sugar-mills-be-reopened-industries-adviser-993836
2024-11-06 00:00:00,industry,,Carew shines for years on robust liquor sales,https://www.tbsnews.net/economy/industry/carew-shines-years-robust-liquor-sales-985791
2024-11-12 00:00:00,industry,,Tannery workers demand gazette on minimum wage immediately,https://www.tbsnews.net/economy/industry/tannery-workers-demand-gazette-minimum-wage-immediately-991206
2024-09-03 00:00:00,industry,,Worker unrest with unreasonable demands causing crisis in pharma industry: Drugmakers,https://www.tbsnews.net/economy/industry/worker-unrest-unreasonable-demands-causing-crisis-pharma-industry-drugmakers-933616
2024-08-24 00:00:00,industry,,Cumilla EPZ closed for 3 days amid rising flood water,https://www.tbsnews.net/economy/industry/cumilla-epz-closed-two-days-amid-rising-flood-water-924661
2024-08-31 00:00:00,industry,,Book industry suffers 50% sales drop amid turmoil,https://www.tbsnews.net/markets/book-industry-suffers-50-sales-drop-amid-turmoil-929736
2024-08-22 00:00:00,industry,,"FBCCI seeks Army’s cooperation to curbing extortion, bolster security of business establishments",https://www.tbsnews.net/economy/industry/fbcci-seeks-armys-cooperation-curving-extortion-bolster-security-business
2024-09-28 00:00:00,industry,,Skilled workforce key for green ship-breaking industry: Experts,https://www.tbsnews.net/economy/industry/skilled-manpower-crucial-green-ship-breaking-industry-say-experts-952756
2024-09-10 00:00:00,industry,,"Pharmaceuticals back in production, ending worker unrest",https://www.tbsnews.net/economy/industry/pharmaceuticals-back-production-ending-worker-unrest-937676
2024-08-19 00:00:00,industry,,"Syndicate rakes in Tk4,000cr extra profit from inflated feed prices in a year: Poultry Assoc",https://www.tbsnews.net/economy/industry/syndicate-rakes-tk4000cr-extra-profit-inflated-feed-prices-year-poultry-assoc
2024-08-18 00:00:00,industry,,Shahjalal Fertilizer Factory resumes production after five-month closure,https://www.tbsnews.net/economy/industry/shahjalal-fertilizer-factory-resumes-production-after-five-month-closure-919446
2024-09-07 00:00:00,industry,,"Steel demand halves, scrap prices tumble amid political turmoil",https://www.tbsnews.net/economy/industry/steel-demand-halves-scrap-prices-tumble-amid-political-turmoil-935331
2024-09-24 00:00:00,industry,,"RMG owners accept all 18 demands of workers, factories to operate normally from today",https://www.tbsnews.net/economy/industry/18-demands-workers-be-met-all-factories-be-open-tomorrow-secretary-949451
2024-09-21 00:00:00,industry,,3 more RMG factories recognised with LEED certification for eco-friendly practices,https://www.tbsnews.net/economy/industry/3-more-rmg-factories-recognised-leed-certification-eco-friendly-practices-946301
2024-09-13 00:00:00,industry,,"Skilled manpower, expert shortages challenge Bangladesh's green ship-breaking transition",https://www.tbsnews.net/economy/industry/skilled-manpower-expert-shortages-challenge-bangladeshs-green-ship-breaking
2024-07-11 00:00:00,industry,,"Kiam to invest Tk1,200cr in new glassware manufacturing facility",https://www.tbsnews.net/economy/industry/kiam-invest-tk1200cr-new-glassware-manufacturing-facility-896776
2024-07-13 00:00:00,industry,,Construction material industry faces meltdown as sales plunge,https://www.tbsnews.net/economy/industry/construction-material-industry-faces-meltdown-sales-plunge-898066
 while it dropped by more than 24% year on year for its other company, BSRM Steels managed to almost retain its local market revenue in July to March period of FY24,, BSRM Limited.Other companies of the sectors which managed to post a turnover growth, enjoyed their newly added production capacity or export revenue. Crown Cement and Premier Cement were gainers in this area.Higher sales prices to adjust cost hikes
2024-08-17 00:00:00,industry,,"Sabur Khan made acting president of APUB, Ishtiaq Abedin acting secretary general",https://www.tbsnews.net/economy/industry/sabur-khan-made-acting-president-apub-ishtiaq-abedin-acting-secretary-general
2024-07-14 00:00:00,industry,,Tanners Assoc authorised to issue certificates for cash incentives against all finished leather exports,https://www.tbsnews.net/economy/industry/tanners-assoc-authorised-issue-certificates-cash-incentives-against-all-finished
2024-07-30 00:00:00,industry,,Chinese company to invest $1.26 million in packaging industry,https://www.tbsnews.net/economy/industry/chinese-company-invest-126-million-packaging-industry-906641
2024-07-14 00:00:00,industry,,Owners shut all knitting factories demanding increase in production rates,https://www.tbsnews.net/economy/industry/owners-shut-all-knitting-factories-demanding-increase-production-rates-899426
2024-08-15 00:00:00,industry,,Dhaka Wasa gets new MD after 15 years,https://www.tbsnews.net/economy/industry/dhaka-wasa-gets-new-md-after-15-years-917431
2024-08-01 00:00:00,industry,,Textile industry owners urge finance minister to release accepted bills,https://www.tbsnews.net/economy/industry/textile-industry-owners-urge-finance-minister-release-accepted-bills-907631
2024-07-01 00:00:00,industry,,"Cement sheet sheds in poultry, cattle farms can increase production: Experts",https://www.tbsnews.net/economy/industry/cement-sheet-sheds-poultry-cattle-farms-can-increase-production-experts-889136
2024-06-29 00:00:00,industry,,Titan to set up Tanishq's factory in Bangladesh,https://www.tbsnews.net/economy/industry/titan-set-tanishqs-factory-bangladesh-887176
2024-07-01 00:00:00,industry,,Gas crisis cripples ceramic industry,https://www.tbsnews.net/economy/industry/gas-crisis-cripples-ceramic-industry-888751
2024-06-29 00:00:00,industry,,Dockyard industry struggles with drop in work orders,https://www.tbsnews.net/economy/industry/dockyard-industry-struggles-drop-work-orders-887006
2024-06-26 00:00:00,industry,,"AD Ports Group, Saif Powertec team up to develop ports, logistics in Bangladesh",https://www.tbsnews.net/economy/industry/ad-ports-group-saif-powertec-team-develop-ports-logistics-bangladesh-885291
2024-06-30 00:00:00,industry,,Workplace safety in shipbreaking industry sees significant improvement: BILS,https://www.tbsnews.net/economy/industry/workplace-safety-shipbreaking-industry-sees-significant-improvement-bils-888241
2024-07-10 00:00:00,industry,,10 power cuts in 28 hours! Textile industries desperate for a break,https://www.tbsnews.net/economy/industry/10-power-cuts-28-hours-textile-industries-desperate-break-896076
2024-06-20 00:00:00,industry,,397 govt industrial units are currently shut: Minister,https://www.tbsnews.net/economy/industry/397-govt-industrial-units-are-currently-shut-minister-880726
2024-07-08 00:00:00,industry,,"Attracting foreign investment, creating skilled human resources our main responsibility: New Beza EC",https://www.tbsnews.net/economy/industry/attracting-foreign-investment-creating-skilled-human-resources-our-main
2024-06-20 00:00:00,industry,,"BSRM set to launch new $217m steel plant this month, targeting 34% market share",https://www.tbsnews.net/economy/industry/bsrm-set-launch-new-108m-steel-plant-month-targeting-34-market-share-880041
2024-07-04 00:00:00,industry,,3-day int’l jewellery machinery exhibition begins,https://www.tbsnews.net/economy/industry/3-day-intl-jewellery-machinery-exhibition-begins-892126
2024-07-03 00:00:00,industry,,International conference on shipbreaking industry kicks off in Ctg,https://www.tbsnews.net/economy/industry/international-conference-shipbreaking-industry-kicks-ctg-891216
2024-05-30 00:00:00,industry,,Budget FY25: Bidi workers seek withdrawal of duties,https://www.tbsnews.net/economy/industry/budget-fy25-bidi-workers-seek-withdrawal-duties-864551
2024-05-30 00:00:00,industry,,Companies to get cash incentives for exporting leather goods produced at own factories,https://www.tbsnews.net/economy/industry/companies-get-cash-incentives-exporting-leather-goods-produced-own-factories-864416
2024-06-17 00:00:00,industry,,Savar tanneries expect 5 lakh rawhide arrival in 2 days,https://www.tbsnews.net/economy/industry/savar-tanneries-expect-5-lakh-rawhide-arrival-2-days-878846
2024-06-15 00:00:00,industry,,Tanners set to receive Tk270cr loan for rawhide procurement,https://www.tbsnews.net/economy/industry/tanners-set-receive-tk270cr-loan-rawhide-procurement-877286
2024-05-15 00:00:00,industry,,Policy drafted with fees on industrial use of water,https://www.tbsnews.net/economy/industry/policy-drafted-fees-industrial-use-water-852301
2024-05-25 00:00:00,industry,,"In a dull time, real estate in Bangladesh is thriving",https://www.tbsnews.net/economy/industry/dull-time-real-estate-bangladesh-thriving-859556
2024-05-16 00:00:00,industry,,Lax compliance leads to 30%-40% lower earnings from leather goods export: Analysts,https://www.tbsnews.net/economy/industry/leather-industry-must-embrace-eco-friendliness-thrive-saber-853066
2024-06-15 00:00:00,industry,,Savar Tannery Estate: How ready is it for this Eid?,https://www.tbsnews.net/economy/industry/savar-tannery-estate-how-ready-it-eid-877621
2024-06-14 00:00:00,industry,,"1,500 factories have not paid festival bonuses as of Friday",https://www.tbsnews.net/economy/industry/1500-factories-have-not-paid-festival-bonuses-friday-877191
2024-06-04 00:00:00,industry,,"Tannery workers demand Tk25,000 minimum wage",https://www.tbsnews.net/economy/industry/tannery-workers-demand-tk25000-minimum-wage-868856
2024-06-10 00:00:00,industry,,Bangladeshi fridge makers eye big market abroad,https://www.tbsnews.net/economy/industry/bangladeshi-fridge-makers-eye-big-market-abroad-887666
2024-06-05 00:00:00,industry,,Industry owners must adopt measures for plastic recycling: Business leaders,https://www.tbsnews.net/economy/industry/industry-owners-must-adopt-measures-plastic-recycling-business-leaders-869651
2024-05-05 00:00:00,industry,,BSTI awards ISO certificates to 22 institutions,https://www.tbsnews.net/economy/industry/bsti-gives-iso-certification-22-new-institutions-843566
2024-05-14 00:00:00,industry,,"Steel, ship and cement industries have huge potential: Industry Minister",https://www.tbsnews.net/economy/industry/steel-ship-and-cement-industries-have-huge-potential-industry-minister-851286
2024-04-28 00:00:00,industry,,29 factories get Green Factory Award,https://www.tbsnews.net/economy/industry/29-factories-get-green-factory-award-838231
2024-05-11 00:00:00,industry,,PHP to introduce first local-made fibreglass mosquito net on 15 May,https://www.tbsnews.net/economy/industry/php-introduce-first-local-made-fibreglass-mosquito-net-15-may-848216
2024-04-27 00:00:00,industry,,Salt industry thrives in heatwave,https://www.tbsnews.net/economy/industry/salt-industry-thrives-heatwave-837326
2024-04-30 00:00:00,industry,,FBCCI urges govt policy to facilitate backward linkage industries,https://www.tbsnews.net/economy/industry/fbcci-urges-govt-policy-facilitate-backward-linkage-industries-840221
2024-04-24 00:00:00,industry,,Industries on survival mission as costs soar,https://www.tbsnews.net/economy/industry/industries-survival-mission-costs-soar-835141
" production has halved. """"As shipment schedules are missed", the government is not able to ensure uninterrupted supply of gas. Hatem said due to the non-availability of gas,," many buyers push for air shipments while some demand discounts which ultimately result in losses for us."""" Seeking anonymity", a textile miller said Narayanganj industrial zone millers faced additional losses due to a recent sudden cessation of gas supply
2024-05-04 00:00:00,industry,,Beza plans exclusive heavy industrial zone inside Bangabandhu Shilpa Nagar,https://www.tbsnews.net/economy/industry/beza-plans-exclusive-heavy-industrial-zone-inside-bangabandhu-shilpa-nagar-842466
2024-05-04 00:00:00,industry,,"CPD proposes Tk22,776 minimum wage for tannery workers",https://www.tbsnews.net/economy/industry/cpd-proposes-tk22776-minimum-wage-tannery-workers-842681
2024-03-09 00:00:00,industry,,"Women entrepreneurs seek easy access to loans, info",https://www.tbsnews.net/economy/industry/fbcci-urges-vat-tax-collectors-stop-harassment-during-ramadan-806282
2024-03-06 00:00:00,industry,,"Solving problems, not passing blame, should be main task in leather industry: Salman F Rahman",https://www.tbsnews.net/economy/industry/solving-problems-not-passing-blame-should-be-main-task-leather-industry-salman-f
2024-03-05 00:00:00,industry,,'Women buyers can bring back the glory days of Jamdani-Benarasi',https://www.tbsnews.net/economy/industry/women-buyers-can-bring-back-glory-days-jamdani-benarasi-803426
2024-04-06 00:00:00,industry,,Barishal BSCIC: No gas and power cuts stifle its growth,https://www.tbsnews.net/economy/industry/barishal-bscic-no-gas-and-power-cuts-stifle-its-growth-823831
2024-03-19 00:00:00,industry,,"Three years on, 76% of Savar tanneries yet to pay Tk150cr plot fees to Bscic",https://www.tbsnews.net/economy/industry/three-years-76-savar-tanneries-yet-pay-tk150cr-plot-fees-bscic-811250
2024-03-30 00:00:00,industry,,Bangladesh enters high-value carbon fibre bike parts making,https://www.tbsnews.net/economy/industry/country-enters-high-value-carbon-fibre-bike-parts-making-818686
 is mentoring a local worker at Alpha Carbon Technology Limited factory in Sreepur upazila of Gazipur. The photo was taken recently. Photo: Syed Zakir HossainMoreover, experts in crafting carbon fibre bicycle components,, consumers in the Western markets are increasingly favouring eco-friendly carbon fibre bicycles over aluminium or steel alternatives.Will diversify country's export basketMizanur Rahman, chairman of Meghna Group
2024-04-10 00:00:00,industry,,Why B'Baria shoe factories incurred losses this Eid,https://www.tbsnews.net/economy/industry/why-bbaria-shoe-factories-incurred-losses-eid-826441
2024-03-10 00:00:00,industry,,Cost control boosts Unilever Consumer Care profits,https://www.tbsnews.net/economy/industry/cost-control-boosts-unilever-consumer-care-profits-807042
2024-03-08 00:00:00,industry,,Mozzarella cheese women of Thakurgaon who work wonders,https://www.tbsnews.net/economy/industry/mozzarella-cheese-women-thakurgaon-who-work-wonders-805490
 says their company produced 12, the company's owner,,000 tonnes of silage last year, which is purchased by farmers across the country. Silage is highly beneficial for cows and can be stored for several years.Abul Kalam Azad
2024-03-07 00:00:00,industry,,Tannery traders to get short-term environment certificate: Salman,https://www.tbsnews.net/economy/industry/tannery-traders-get-short-term-environment-certificate-salman-805098
2024-03-23 00:00:00,industry,,Fair Electronics starts manufacturing Hisense AC and TV in Bangladesh,https://www.tbsnews.net/economy/industry/fair-electronics-starts-manufacturing-hisense-ac-and-tv-bangladesh-814276
2024-02-12 00:00:00,industry,,"Export incentive cut now from 1 Feb; Australia, India, Japan tagged as new markets again",https://www.tbsnews.net/economy/industry/australia-india-japan-considered-new-markets-again-cash-incentives-withdrawal
2024-02-28 00:00:00,industry,,Govt to consider reducing duties for cold chain equipment: Salman,https://www.tbsnews.net/economy/industry/govt-consider-reducing-duties-cold-chain-equipment-salman-800438
2024-02-11 00:00:00,industry,,Mirsharai EZ is not getting enough workers. Here’s why,https://www.tbsnews.net/economy/industry/mirsharai-ez-not-getting-enough-workers-heres-why-791366
2024-02-14 00:00:00,industry,,Deshbandhu setting up 100% export-oriented jumbo bag making plant,https://www.tbsnews.net/economy/industry/deshbandhu-setting-100-export-oriented-jumbo-bag-making-plant-792570
2024-02-11 00:00:00,industry,,Sylhet tea estate owners demand increase in auction price of tea,https://www.tbsnews.net/economy/industry/sylhet-tea-estate-owners-demand-increase-auction-price-tea-791318
2024-02-18 00:00:00,industry,,1kg sugar costs Tk300 at govt mills. Privatisation now the future?,https://www.tbsnews.net/economy/industry/1kg-sugar-costs-tk300-govt-mills-privatisation-now-future-794602
2024-02-18 00:00:00,industry,,Govt to extend all-out support to fire safety item manufacturers: Industries minister,https://www.tbsnews.net/economy/industry/govt-extend-all-out-support-fire-safety-item-manufacturers-industries-minister
2024-03-03 00:00:00,industry,,SAH75: Shakib Al Hasan's footwear brand begins its journey,https://www.tbsnews.net/economy/industry/sah75-shakib-al-hasans-footwear-brand-begins-its-journey-802850
2024-02-28 00:00:00,industry,,"Alif Industries acquiring Royal Denim, Diamond Dredging for expansion",https://www.tbsnews.net/economy/industry/alif-industries-acquiring-royal-denim-diamond-dredging-expansion-800646
2024-02-09 00:00:00,industry,,Gov't ready to support jewellery sector: Salman F Rahman,https://www.tbsnews.net/economy/industry/govt-ready-support-jewellery-sector-salman-f-rahman-790126
2024-02-15 00:00:00,industry,,Govt urged for immediate support to ship recycling industry,https://www.tbsnews.net/economy/industry/govt-urged-immediate-support-ship-recycling-industry-793690
2024-02-11 00:00:00,industry,,"RFL now produces footwear for H&M, Kappa, REDTAPE, Umbro, PEPCO",https://www.tbsnews.net/economy/industry/rfl-now-produces-footwear-hm-kappa-redtape-umbro-pepco-790778
2024-03-02 00:00:00,industry,,Shakib Al Hasan now enters footwear business,https://www.tbsnews.net/economy/industry/shakib-al-hasan-now-enters-footwear-business-802210
2024-01-04 00:00:00,industry,,A big leap towards wastewater treatment,https://www.tbsnews.net/economy/industry/big-leap-towards-wastewater-treatment-769178
2024-01-30 00:00:00,industry,,"Capital, technology, training, policy support needed to advance light engineering industry: Experts",https://www.tbsnews.net/economy/industry/capital-technology-training-policy-support-needed-advance-light-engineering
2024-01-27 00:00:00,industry,,Plastic cos shifting focus on exports with more investments,https://www.tbsnews.net/economy/industry/plastic-cos-shifting-focus-exports-more-investments-782270
2024-02-04 00:00:00,industry,,Closed jute mills get new life in private hands,https://www.tbsnews.net/economy/industry/closed-jute-mills-get-new-life-private-hands-786922
2024-02-03 00:00:00,industry,,Nahar Agro seeks to lead egg market with Tk150 crore new investment,https://www.tbsnews.net/economy/industry/nahar-agro-seeks-lead-egg-market-tk150-crore-new-investment-786346
2024-01-27 00:00:00,industry,,"Rod prices skyrocket, jump by Tk4,000 per tonne in two weeks",https://www.tbsnews.net/economy/industry/rod-prices-skyrocket-jump-tk4000-tonne-two-weeks-782058
2024-02-04 00:00:00,industry,,Leather exporters fear grimmer days after incentive cuts,https://www.tbsnews.net/economy/industry/leather-exporters-fear-grimmer-days-after-incentive-cuts-786842
2023-12-28 00:00:00,industry,,BSRM Steels declares 25% dividends,https://www.tbsnews.net/economy/industry/bsrm-steels-declares-25-dividends-765906
2024-01-01 00:00:00,industry,,The Great Green shift: The world moves towards a sustainable future,https://www.tbsnews.net/economy/industry/great-green-shift-world-moves-towards-sustainable-future-767670
2024-01-07 00:00:00,industry,,Ship-breaking industry saw decade's lowest imports in 2023,https://www.tbsnews.net/economy/industry/ship-breaking-industry-saw-decades-lowest-imports-2023-770830
2024-01-23 00:00:00,industry,,"Bay Economic Zone wooing local, foreign investors",https://www.tbsnews.net/economy/industry/bay-economic-zone-wooing-local-foreign-investors-779794
2024-01-16 00:00:00,industry,,Why Bangladesh continues leather import despite having abundance of it,https://www.tbsnews.net/economy/industry/why-bangladesh-continues-leather-import-despite-having-abundance-it-775726
 nearly half of the total annual consumption is tanned in the initial three months, during the peak period following Eid-ul-Azha,, and the remaining nine months process the other half. This results in a significant average difference in the effluent (3500–17,000 cubic metres per day) during peak and off-peak seasons
2023-12-20 00:00:00,industry,,Newly-formed shipping cell starts allocating vessels,https://www.tbsnews.net/economy/industry/newly-formed-shipping-cell-starts-allocating-vessels-761510
2023-12-10 00:00:00,industry,,"EPZ workers' minimum wages set between Tk12,800-Tk14,025 for different sectors",https://www.tbsnews.net/economy/industry/minimum-wage-epz-workers-increased-tk12800-tk14025-755306
2023-12-25 00:00:00,industry,,Beza plans seawater desalination to quench Bangabandhu Shilpanagar's thirst,https://www.tbsnews.net/economy/industry/beza-plans-seawater-desalination-quench-bangabandhu-shilpanagars-thirst-764242
2023-12-11 00:00:00,industry,,"Bangladeshi textile millers seek loan concession, increased LC limit",https://www.tbsnews.net/economy/industry/bangladeshi-textile-millers-seek-loan-concession-increased-lc-limit-755330
2023-12-19 00:00:00,industry,,Over 13 workers die a year in Bangladesh's shipbreaking industry,https://www.tbsnews.net/economy/industry/over-13-workers-die-year-bangladeshs-shipbreaking-industry-760538
2023-12-22 00:00:00,industry,,"State sugar mills seek Tk6,000cr loan interest waiver",https://www.tbsnews.net/economy/industry/state-sugar-mills-seek-tk6000cr-loan-interest-waiver-762538
2023-12-23 00:00:00,industry,,Global EV giant BYD to hit Bangladesh market in March,https://www.tbsnews.net/economy/industry/global-ev-giant-byd-hit-bangladesh-market-march-762610
2023-12-25 00:00:00,industry,,Pran-RFL setting up another industrial park in Habiganj,https://www.tbsnews.net/economy/industry/pran-rfl-setting-another-industrial-park-habiganj-763814
2023-12-26 00:00:00,industry,,"Steel industry waste: Once it polluted environment, now fetches forex",https://www.tbsnews.net/economy/industry/steel-industry-waste-once-it-polluted-environment-now-fetches-forex-764258
2023-12-16 00:00:00,industry,,Ashuganj fertiliser factory resumes production after 9-month hiatus,https://www.tbsnews.net/economy/industry/ashuganj-fertiliser-factory-resumes-production-after-9-month-hiatus-758354
2023-12-18 00:00:00,industry,,BFRI’s 3 new rubber varieties promise industry transformation,https://www.tbsnews.net/economy/industry/bfris-3-new-rubber-varieties-promise-industry-transformation-759590
2023-11-27 00:00:00,industry,,Nur Uddin’s inspiring journey: From cable trader to award-winning metal exporter,https://www.tbsnews.net/economy/industry/nur-uddins-inspiring-journey-cable-trader-award-winning-metal-exporter-746934
2023-11-26 00:00:00,industry,,PMI Bangladesh Chapter Hosts Prestigious Bangladesh Project Management Award 2023,https://www.tbsnews.net/economy/industry/pmi-bangladesh-chapter-hosts-prestigious-bangladesh-project-management-award-2023
2023-11-25 00:00:00,industry,,BTMC keen to give 3 closed mills to private hands,https://www.tbsnews.net/economy/industry/btmc-keen-give-3-closed-mills-private-hands-746198
2023-11-27 00:00:00,industry,,Animal health cos suffer from raw material shortage amid dollar crisis,https://www.tbsnews.net/economy/industry/animal-health-cos-suffer-raw-material-shortage-amid-dollar-crisis-747426
2023-12-03 00:00:00,industry,,Poultry farmers face crisis as rising feed prices outpace production cost,https://www.tbsnews.net/economy/industry/poultry-farmers-face-crisis-rising-feed-prices-outpace-production-cost-750654
2023-11-26 00:00:00,industry,,Craftsman Footwear targets $100m exports in next 5 years,https://www.tbsnews.net/economy/industry/craftsman-footwear-targets-100m-exports-next-5-years-746322
2023-11-25 00:00:00,industry,,"Bolster technology transfers, support SMEs: Entrepreneurs",https://www.tbsnews.net/economy/industry/lack-infrastructure-hinders-progress-smes-entrepreneurs-746010
2023-10-27 00:00:00,industry,,NBR to review tax breaks to boost local industries,https://www.tbsnews.net/economy/industry/nbr-review-tax-breaks-boost-local-industries-727470
2023-11-25 00:00:00,industry,,Shoe City set to reshape Bangladesh's footwear industry,https://www.tbsnews.net/economy/industry/shoe-city-set-reshape-bangladeshs-footwear-industry-745746
2023-10-22 00:00:00,industry,,BSRM Steels gets game-changing $50m Jica loan,https://www.tbsnews.net/economy/industry/bsrm-steels-gets-game-changing-50m-jica-loan-724130
2023-11-21 00:00:00,industry,,PHP plans to invest Tk500cr in three new products,https://www.tbsnews.net/economy/industry/php-plans-invest-tk500cr-three-new-products-743334
2023-11-18 00:00:00,industry,,Boro worries ease as all 4 urea factories now operational,https://www.tbsnews.net/economy/industry/boro-worries-ease-all-4-urea-factories-now-operational-741370
2023-10-29 00:00:00,industry,,Saif Powertec office burnt in Khawaja tower fire,https://www.tbsnews.net/economy/industry/saif-powertec-office-burnt-khawaja-tower-fire-729122
